journal,issn
http://www.wikidata.org/entity/Q15756683,1388-1973
http://www.wikidata.org/entity/Q15757145,1369-5207
http://www.wikidata.org/entity/Q15757392,1389-1995
http://www.wikidata.org/entity/Q15757412,1413-4446
http://www.wikidata.org/entity/Q15757412,1415-5419
http://www.wikidata.org/entity/Q15757508,1388-1957
http://www.wikidata.org/entity/Q15758057,1370-4192
http://www.wikidata.org/entity/Q15758070,1366-5898
http://www.wikidata.org/entity/Q15758125,1406-099X
http://www.wikidata.org/entity/Q15758236,1381-6551
http://www.wikidata.org/entity/Q15758291,1408-967X
http://www.wikidata.org/entity/Q15758330,1362-6329
http://www.wikidata.org/entity/Q15758456,1365-277X
http://www.wikidata.org/entity/Q15758558,1391-5568
http://www.wikidata.org/entity/Q15758576,1406-2860
http://www.wikidata.org/entity/Q15758865,1401-338X
http://www.wikidata.org/entity/Q15758891,1360-2357
http://www.wikidata.org/entity/Q15758922,1386-9477
http://www.wikidata.org/entity/Q15758974,1365-2117
http://www.wikidata.org/entity/Q15759332,1423-0127
http://www.wikidata.org/entity/Q15759443,1363-0296
http://www.wikidata.org/entity/Q15759726,1386-6532
http://www.wikidata.org/entity/Q15759760,1366-5456
http://www.wikidata.org/entity/Q15759828,1389-0506
http://www.wikidata.org/entity/Q15759923,1421-9735
http://www.wikidata.org/entity/Q15760424,1360-6719
http://www.wikidata.org/entity/Q15760503,1377-5723
http://www.wikidata.org/entity/Q15761648,1422-6928
http://www.wikidata.org/entity/Q15761648,1422-6952
http://www.wikidata.org/entity/Q15761675,1387-2656
http://www.wikidata.org/entity/Q15761750,1387-585X
http://www.wikidata.org/entity/Q15761846,1387-2834
http://www.wikidata.org/entity/Q15761901,1365-2834
http://www.wikidata.org/entity/Q15762158,1360-2438
http://www.wikidata.org/entity/Q15762234,1369-8036
http://www.wikidata.org/entity/Q15762667,1421-9670
http://www.wikidata.org/entity/Q15762682,1365-3083
http://www.wikidata.org/entity/Q15762781,1365-2265
http://www.wikidata.org/entity/Q15762798,1386-7415
http://www.wikidata.org/entity/Q15762954,1382-340X
http://www.wikidata.org/entity/Q15762984,1361-4533
http://www.wikidata.org/entity/Q15763067,1393-7073
http://www.wikidata.org/entity/Q15763083,1389-2010
http://www.wikidata.org/entity/Q15763369,1364-8470
http://www.wikidata.org/entity/Q15763435,1368-6534
http://www.wikidata.org/entity/Q15763516,1388-2457
http://www.wikidata.org/entity/Q15763724,1380-3603
http://www.wikidata.org/entity/Q15763991,1421-993X
http://www.wikidata.org/entity/Q15764075,1381-1231
http://www.wikidata.org/entity/Q15764135,1382-6662
http://www.wikidata.org/entity/Q15764292,1387-6805
http://www.wikidata.org/entity/Q15764625,1405-1745
http://www.wikidata.org/entity/Q15765317,1383-7079
http://www.wikidata.org/entity/Q15765688,1365-3008
http://www.wikidata.org/entity/Q15765717,1365-2400
http://www.wikidata.org/entity/Q15765747,1360-2276
http://www.wikidata.org/entity/Q15765747,1365-3156
http://www.wikidata.org/entity/Q15765772,1370-1444
http://www.wikidata.org/entity/Q15765795,1381-2890
http://www.wikidata.org/entity/Q15765828,1361-2026
http://www.wikidata.org/entity/Q15766374,1396-0296
http://www.wikidata.org/entity/Q15766492,1365-7305
http://www.wikidata.org/entity/Q15766492,1365-7313
http://www.wikidata.org/entity/Q15766580,1362-7376
http://www.wikidata.org/entity/Q15766652,1361-1682
http://www.wikidata.org/entity/Q15767006,1421-9697
http://www.wikidata.org/entity/Q15816524,1380-7854
http://www.wikidata.org/entity/Q15817130,1369-9725
http://www.wikidata.org/entity/Q15751924,1433-5719
http://www.wikidata.org/entity/Q15751924,1435-1668
http://www.wikidata.org/entity/Q15752047,1445-954X
http://www.wikidata.org/entity/Q15752405,1438-7573
http://www.wikidata.org/entity/Q15752508,1460-8464
http://www.wikidata.org/entity/Q15752606,1439-7668
http://www.wikidata.org/entity/Q15752888,1463-1180
http://www.wikidata.org/entity/Q15753093,1440-1843
http://www.wikidata.org/entity/Q15753335,1447-9508
http://www.wikidata.org/entity/Q15753335,1447-9559
http://www.wikidata.org/entity/Q15753507,1439-0434
http://www.wikidata.org/entity/Q15753868,1463-6689
http://www.wikidata.org/entity/Q15754022,1435-9871
http://www.wikidata.org/entity/Q15754168,1441-0370
http://www.wikidata.org/entity/Q15754194,1438-8820
http://www.wikidata.org/entity/Q15754511,1438-3896
http://www.wikidata.org/entity/Q15754511,1438-390X
http://www.wikidata.org/entity/Q15754687,1448-6326
http://www.wikidata.org/entity/Q15754718,1449-0471
http://www.wikidata.org/entity/Q15754956,1448-6482
http://www.wikidata.org/entity/Q15754968,1445-6818
http://www.wikidata.org/entity/Q15755136,1432-2285
http://www.wikidata.org/entity/Q15755200,1443-1475
http://www.wikidata.org/entity/Q15755242,1432-1955
http://www.wikidata.org/entity/Q15755244,1462-3994
http://www.wikidata.org/entity/Q15755312,1430-2527
http://www.wikidata.org/entity/Q15755505,1449-9320
http://www.wikidata.org/entity/Q15755534,1463-1377
http://www.wikidata.org/entity/Q15755736,1432-1076
http://www.wikidata.org/entity/Q15755942,1448-6059
http://www.wikidata.org/entity/Q15756070,1444-1586
http://www.wikidata.org/entity/Q15756070,1447-0594
http://www.wikidata.org/entity/Q15756897,1446-2257
http://www.wikidata.org/entity/Q15756957,1463-6697
http://www.wikidata.org/entity/Q15757004,1462-3943
http://www.wikidata.org/entity/Q15757635,1447-4670
http://www.wikidata.org/entity/Q15757752,1432-8364
http://www.wikidata.org/entity/Q15757875,1432-069X
http://www.wikidata.org/entity/Q15758152,1461-4529
http://www.wikidata.org/entity/Q15758229,1443-833X
http://www.wikidata.org/entity/Q15758349,1448-0131
http://www.wikidata.org/entity/Q15758387,1460-5147
http://www.wikidata.org/entity/Q15758448,1445-5412
http://www.wikidata.org/entity/Q15758464,1464-0627
http://www.wikidata.org/entity/Q15758504,1424-5485
http://www.wikidata.org/entity/Q15758903,1442-4444
http://www.wikidata.org/entity/Q15759087,1423-0240
http://www.wikidata.org/entity/Q15759250,1461-6696
http://www.wikidata.org/entity/Q15759609,1461-670X
http://www.wikidata.org/entity/Q15759654,1454-4164
http://www.wikidata.org/entity/Q15759774,1432-1890
http://www.wikidata.org/entity/Q15760376,1450-2275
http://www.wikidata.org/entity/Q15760421,1447-6770
http://www.wikidata.org/entity/Q15760551,1441-6638
http://www.wikidata.org/entity/Q15760648,1433-9285
http://www.wikidata.org/entity/Q15760681,1439-1813
http://www.wikidata.org/entity/Q15760695,1440-4982
http://www.wikidata.org/entity/Q15760707,1431-8172
http://www.wikidata.org/entity/Q15761270,1446-2974
http://www.wikidata.org/entity/Q15761270,1446-2982
http://www.wikidata.org/entity/Q15761656,1449-2318
http://www.wikidata.org/entity/Q15761686,1461-3484
http://www.wikidata.org/entity/Q15761797,1448-448X
http://www.wikidata.org/entity/Q15761797,1448-4498
http://www.wikidata.org/entity/Q15761838,1449-4035
http://www.wikidata.org/entity/Q15761971,1432-1009
http://www.wikidata.org/entity/Q15762451,1446-1811
http://www.wikidata.org/entity/Q15762451,1446-8735
http://www.wikidata.org/entity/Q15762804,1444-7053
http://www.wikidata.org/entity/Q15762852,1443-8356
http://www.wikidata.org/entity/Q15762854,1462-2203
http://www.wikidata.org/entity/Q15762939,1432-072X
http://www.wikidata.org/entity/Q15763159,1435-5205
http://www.wikidata.org/entity/Q15763899,1447-2538
http://www.wikidata.org/entity/Q15764008,1440-656X
http://www.wikidata.org/entity/Q15764221,1454-7651
http://www.wikidata.org/entity/Q15764592,1426-3912
http://www.wikidata.org/entity/Q15764825,1439-040X
http://www.wikidata.org/entity/Q15764831,1448-3858
http://www.wikidata.org/entity/Q15765579,1463-4236
http://www.wikidata.org/entity/Q15765783,1441-6891
http://www.wikidata.org/entity/Q15765797,1437-8213
http://www.wikidata.org/entity/Q15765814,1446-1242
http://www.wikidata.org/entity/Q15766467,1456-8438
http://www.wikidata.org/entity/Q15766461,1462-5970
http://www.wikidata.org/entity/Q15766482,1448-5494
http://www.wikidata.org/entity/Q15766710,1439-0418
http://www.wikidata.org/entity/Q15766863,1443-4318
http://www.wikidata.org/entity/Q15766960,1448-5052
http://www.wikidata.org/entity/Q15767129,1443-458X
http://www.wikidata.org/entity/Q15767348,1447-4999
http://www.wikidata.org/entity/Q15767591,1443-6124
http://www.wikidata.org/entity/Q15767620,1440-1835
http://www.wikidata.org/entity/Q15816734,1435-5558
http://www.wikidata.org/entity/Q15816734,1435-5566
http://www.wikidata.org/entity/Q15816805,1449-2210
http://www.wikidata.org/entity/Q15816805,1449-8812
http://www.wikidata.org/entity/Q15817302,1448-0336
http://www.wikidata.org/entity/Q15817451,1424-4896
http://www.wikidata.org/entity/Q15817895,1450-2194
http://www.wikidata.org/entity/Q15751935,1464-3502
http://www.wikidata.org/entity/Q15751938,1467-8039
http://www.wikidata.org/entity/Q15752115,1467-8373
http://www.wikidata.org/entity/Q15752108,1471-6801
http://www.wikidata.org/entity/Q15752137,1469-9311
http://www.wikidata.org/entity/Q15752271,1468-2052
http://www.wikidata.org/entity/Q15752518,1470-9503
http://www.wikidata.org/entity/Q15752591,1469-9621
http://www.wikidata.org/entity/Q15752664,1464-374X
http://www.wikidata.org/entity/Q15752806,1464-9934
http://www.wikidata.org/entity/Q15752925,1471-2490
http://www.wikidata.org/entity/Q15753111,1470-112X
http://www.wikidata.org/entity/Q15753365,1469-1833
http://www.wikidata.org/entity/Q15753868,1465-9832
http://www.wikidata.org/entity/Q15754097,1469-2902
http://www.wikidata.org/entity/Q15754151,1464-9357
http://www.wikidata.org/entity/Q15754151,1470-000X
http://www.wikidata.org/entity/Q15754233,1464-3561
http://www.wikidata.org/entity/Q15754554,1467-8411
http://www.wikidata.org/entity/Q15754651,1471-4167
http://www.wikidata.org/entity/Q15754671,1471-2482
http://www.wikidata.org/entity/Q15754694,1469-9435
http://www.wikidata.org/entity/Q15754816,1467-8659
http://www.wikidata.org/entity/Q15754853,1468-6031
http://www.wikidata.org/entity/Q15755061,1465-4520
http://www.wikidata.org/entity/Q15755074,1468-2850
http://www.wikidata.org/entity/Q15755104,1470-5826
http://www.wikidata.org/entity/Q15755117,1467-873X
http://www.wikidata.org/entity/Q15755494,1470-1227
http://www.wikidata.org/entity/Q15755534,1465-3958
http://www.wikidata.org/entity/Q15755558,1465-3982
http://www.wikidata.org/entity/Q15755855,1469-5847
http://www.wikidata.org/entity/Q15756057,1470-1553
http://www.wikidata.org/entity/Q15756126,1472-3891
http://www.wikidata.org/entity/Q15756376,1464-2662
http://www.wikidata.org/entity/Q15756376,1468-1293
http://www.wikidata.org/entity/Q15756473,1468-4349
http://www.wikidata.org/entity/Q15756559,1466-4461
http://www.wikidata.org/entity/Q15756776,1466-1845
http://www.wikidata.org/entity/Q15756957,1465-9840
http://www.wikidata.org/entity/Q15756977,1469-8080
http://www.wikidata.org/entity/Q15757004,1470-1103
http://www.wikidata.org/entity/Q15757256,1468-1331
http://www.wikidata.org/entity/Q15757598,1470-8442
http://www.wikidata.org/entity/Q15757676,1466-4402
http://www.wikidata.org/entity/Q15757784,1469-2945
http://www.wikidata.org/entity/Q15758308,1468-0629
http://www.wikidata.org/entity/Q15758343,1466-5123
http://www.wikidata.org/entity/Q15758437,1469-9664
http://www.wikidata.org/entity/Q15758442,1469-9710
http://www.wikidata.org/entity/Q15758841,1466-1829
http://www.wikidata.org/entity/Q15759062,1469-9265
http://www.wikidata.org/entity/Q15759119,1469-0314
http://www.wikidata.org/entity/Q15759250,1469-8307
http://www.wikidata.org/entity/Q15759254,1469-5758
http://www.wikidata.org/entity/Q15759422,1471-0226
http://www.wikidata.org/entity/Q15759430,1471-2180
http://www.wikidata.org/entity/Q15759609,1469-9699
http://www.wikidata.org/entity/Q15759767,1470-1235
http://www.wikidata.org/entity/Q15759855,1471-549X
http://www.wikidata.org/entity/Q15759893,1466-2094
http://www.wikidata.org/entity/Q15760010,1469-672X
http://www.wikidata.org/entity/Q15760154,1467-9795
http://www.wikidata.org/entity/Q15760195,1472-4715
http://www.wikidata.org/entity/Q15760362,1465-0045
http://www.wikidata.org/entity/Q15760424,1466-450X
http://www.wikidata.org/entity/Q15760699,1472-5886
http://www.wikidata.org/entity/Q15760699,1472-5894
http://www.wikidata.org/entity/Q15760718,1471-9363
http://www.wikidata.org/entity/Q15760766,1471-2229
http://www.wikidata.org/entity/Q15760943,1469-9648
http://www.wikidata.org/entity/Q15761184,1469-9591
http://www.wikidata.org/entity/Q15761482,1471-6313
http://www.wikidata.org/entity/Q15761728,1465-9166
http://www.wikidata.org/entity/Q15761827,1472-4782
http://www.wikidata.org/entity/Q15761839,1471-213X
http://www.wikidata.org/entity/Q15762854,1469-994X
http://www.wikidata.org/entity/Q15763138,1465-3338
http://www.wikidata.org/entity/Q15763322,1467-0895
http://www.wikidata.org/entity/Q15763369,1469-2910
http://www.wikidata.org/entity/Q15763515,1468-232X
http://www.wikidata.org/entity/Q15763602,1467-9574
http://www.wikidata.org/entity/Q15764060,1470-8078
http://www.wikidata.org/entity/Q15764604,1464-0899
http://www.wikidata.org/entity/Q15765050,1466-4518
http://www.wikidata.org/entity/Q15765311,1471-5767
http://www.wikidata.org/entity/Q15765429,1465-4830
http://www.wikidata.org/entity/Q15765786,1471-2091
http://www.wikidata.org/entity/Q15765786,1471-2237
http://www.wikidata.org/entity/Q15765966,1469-9303
http://www.wikidata.org/entity/Q15766257,1470-6075
http://www.wikidata.org/entity/Q15766544,1465-3664
http://www.wikidata.org/entity/Q15766652,1467-9671
http://www.wikidata.org/entity/Q15767009,1471-2458
http://www.wikidata.org/entity/Q15767161,1467-6451
http://www.wikidata.org/entity/Q15767469,1465-3400
http://www.wikidata.org/entity/Q15767599,1469-8005
http://www.wikidata.org/entity/Q15767680,1467-9760
http://www.wikidata.org/entity/Q15814342,1468-3857
http://www.wikidata.org/entity/Q15816896,1468-3849
http://www.wikidata.org/entity/Q15752051,1520-6874
http://www.wikidata.org/entity/Q15752316,1473-2971
http://www.wikidata.org/entity/Q15752394,1476-010X
http://www.wikidata.org/entity/Q15752508,1478-2790
http://www.wikidata.org/entity/Q15752508,1478-2804
http://www.wikidata.org/entity/Q15752676,1521-0421
http://www.wikidata.org/entity/Q15752806,1477-027X
http://www.wikidata.org/entity/Q15752846,1473-7795
http://www.wikidata.org/entity/Q15753137,1520-460X
http://www.wikidata.org/entity/Q15754004,1473-8376
http://www.wikidata.org/entity/Q15754107,1477-7266
http://www.wikidata.org/entity/Q15754459,1481-9643
http://www.wikidata.org/entity/Q15754534,1474-8460
http://www.wikidata.org/entity/Q15754534,1474-8479
http://www.wikidata.org/entity/Q15754590,1513-489X
http://www.wikidata.org/entity/Q15754633,1481-0468
http://www.wikidata.org/entity/Q15755061,1479-103X
http://www.wikidata.org/entity/Q15755104,1477-4739
http://www.wikidata.org/entity/Q15755139,1516-1439
http://www.wikidata.org/entity/Q15755876,1517-3011
http://www.wikidata.org/entity/Q15755909,1520-6548
http://www.wikidata.org/entity/Q15756126,1479-1854
http://www.wikidata.org/entity/Q15756254,1476-1300
http://www.wikidata.org/entity/Q15756452,1475-3839
http://www.wikidata.org/entity/Q15756452,1478-3398
http://www.wikidata.org/entity/Q15756582,1520-8540
http://www.wikidata.org/entity/Q15756624,1516-4373
http://www.wikidata.org/entity/Q15756683,1479-2931
http://www.wikidata.org/entity/Q15756683,1479-294X
http://www.wikidata.org/entity/Q15756778,1474-8932
http://www.wikidata.org/entity/Q15756881,1519-776X
http://www.wikidata.org/entity/Q15756947,1479-4489
http://www.wikidata.org/entity/Q15757699,1476-9255
http://www.wikidata.org/entity/Q15758019,1517-8382
http://www.wikidata.org/entity/Q15758091,1472-6890
http://www.wikidata.org/entity/Q15758331,1473-2300
http://www.wikidata.org/entity/Q15758330,1479-8360
http://www.wikidata.org/entity/Q15758403,1480-8986
http://www.wikidata.org/entity/Q15758536,1478-9515
http://www.wikidata.org/entity/Q15758536,1478-9523
http://www.wikidata.org/entity/Q15758553,1475-6072
http://www.wikidata.org/entity/Q15758607,1475-1305
http://www.wikidata.org/entity/Q15759044,1478-6478
http://www.wikidata.org/entity/Q15759044,1478-6486
http://www.wikidata.org/entity/Q15759166,1476-2137
http://www.wikidata.org/entity/Q15759203,1476-8321
http://www.wikidata.org/entity/Q15759258,1521-0618
http://www.wikidata.org/entity/Q15759424,1479-1471
http://www.wikidata.org/entity/Q15759424,1479-148X
http://www.wikidata.org/entity/Q15759682,1477-6006
http://www.wikidata.org/entity/Q15759855,1479-1110
http://www.wikidata.org/entity/Q15760319,1473-7175
http://www.wikidata.org/entity/Q15760310,1513-2811
http://www.wikidata.org/entity/Q15760490,1474-0516
http://www.wikidata.org/entity/Q15760800,1521-0561
http://www.wikidata.org/entity/Q15760819,1521-0960
http://www.wikidata.org/entity/Q15760922,1477-089X
http://www.wikidata.org/entity/Q15761153,1476-4253
http://www.wikidata.org/entity/Q15761153,1476-4261
http://www.wikidata.org/entity/Q15761827,1476-9328
http://www.wikidata.org/entity/Q15761920,1473-6705
http://www.wikidata.org/entity/Q15761920,1473-6713
http://www.wikidata.org/entity/Q15761935,1521-0588
http://www.wikidata.org/entity/Q15762091,1478-0615
http://www.wikidata.org/entity/Q15762107,1478-6567
http://www.wikidata.org/entity/Q15762176,1477-7800
http://www.wikidata.org/entity/Q15762365,1505-1773
http://www.wikidata.org/entity/Q15762801,1520-6416
http://www.wikidata.org/entity/Q15763088,1476-5500
http://www.wikidata.org/entity/Q15763095,1476-5462
http://www.wikidata.org/entity/Q15763105,1506-9427
http://www.wikidata.org/entity/Q15763175,1477-2000
http://www.wikidata.org/entity/Q15763175,1478-0933
http://www.wikidata.org/entity/Q15763290,1475-1739
http://www.wikidata.org/entity/Q15763461,1474-7472
http://www.wikidata.org/entity/Q15763461,1475-3022
http://www.wikidata.org/entity/Q15764040,1473-3277
